time (sec),ref_Roll (deg),ref_Pitch (deg),ref_Yaw (deg)
2.33230000000000000E+02,0.00000000000000000E+00,2.60790380378251000E+00,8.37950928452350000E+01
2.33240000000000000E+02,0.00000000000000000E+00,2.59418430444029000E+00,8.38276642988675000E+01
2.33250000000000000E+02,0.00000000000000000E+00,2.58053682294226000E+00,8.38600647749872000E+01
2.33260000000000000E+02,0.00000000000000000E+00,2.56696098124474000E+00,8.38922951711076000E+01
2.33270000000000000E+02,0.00000000000000000E+00,2.55345640328855000E+00,8.39243563800303000E+01
2.33280000000000000E+02,0.00000000000000000E+00,2.54002271498851000E+00,8.39562492898707000E+01
2.33290000000000000E+02,0.00000000000000000E+00,2.52665954422318000E+00,8.39879747840822000E+01
2.33300000000000000E+02,0.00000000000000000E+00,2.51336652082445000E+00,8.40195337414805000E+01
2.33310000000000000E+02,0.00000000000000000E+00,2.50014327656738000E+00,8.40509270362681000E+01
2.33320000000000000E+02,0.00000000000000000E+00,2.48698944515991000E+00,8.40821555380589000E+01
2.33330000000000000E+02,0.00000000000000000E+00,2.47390466223280000E+00,8.41132201119016000E+01
2.33340000000000000E+02,0.00000000000000000E+00,2.46088856532947000E+00,8.41441216183041000E+01
2.33350000000000000E+02,0.00000000000000000E+00,2.44794079389600000E+00,8.41748609132572000E+01
2.33360000000000000E+02,0.00000000000000000E+00,2.43506098927112000E+00,8.42054388482583000E+01
2.33370000000000000E+02,0.00000000000000000E+00,2.42224879467627000E+00,8.42358562703352000E+01
2.33380000000000000E+02,0.00000000000000000E+00,2.40950385520576000E+00,8.42661140220692000E+01
2.33390000000000000E+02,0.00000000000000000E+00,2.39682581781689000E+00,8.42962129416188000E+01
2.33400000000000000E+02,0.00000000000000000E+00,2.38421433132018000E+00,8.43261538627427000E+01
2.33410000000000000E+02,0.00000000000000000E+00,2.37166904636967000E+00,8.43559376148227000E+01
2.33420000000000000E+02,0.00000000000000000E+00,2.35918961545322000E+00,8.43855650228874000E+01
2.33430000000000000E+02,0.00000000000000000E+00,2.34677569288287000E+00,8.44150369076341000E+01
2.33440000000000000E+02,0.00000000000000000E+00,2.33442693478530000E+00,8.44443540854524000E+01
2.33450000000000000E+02,0.00000000000000000E+00,2.32214299909229000E+00,8.44735173684461000E+01
2.33460000000000000E+02,0.00000000000000000E+00,2.30992354553122000E+00,8.45025275644562000E+01
2.33470000000000000E+02,0.00000000000000000E+00,2.29776823561568000E+00,8.45313854770831000E+01
2.33480000000000000E+02,0.00000000000000000E+00,2.28567673263607000E+00,8.45600919057087000E+01
2.33490000000000000E+02,0.00000000000000000E+00,2.27364870165029000E+00,8.45886476455189000E+01
2.33500000000000000E+02,0.00000000000000000E+00,2.26168380947446000E+00,8.46170534875254000E+01
2.33510000000000000E+02,0.00000000000000000E+00,2.24978172467365000E+00,8.46453102185874000E+01
2.33520000000000000E+02,0.00000000000000000E+00,2.23794211755278000E+00,8.46734186214339000E+01
2.33530000000000000E+02,0.00000000000000000E+00,2.22616466014741000E+00,8.47013794746851000E+01
2.33540000000000000E+02,0.00000000000000000E+00,2.21444902621469000E+00,8.47291935528738000E+01
2.33550000000000000E+02,0.00000000000000000E+00,2.20279489122432000E+00,8.47568616264672000E+01
2.33560000000000000E+02,0.00000000000000000E+00,2.19120193234957000E+00,8.47843844618880000E+01
2.33570000000000000E+02,0.00000000000000000E+00,2.17966982845830000E+00,8.48117628215358000E+01
2.33580000000000000E+02,0.00000000000000000E+00,2.16819826010412000E+00,8.48389974638081000E+01
2.33590000000000000E+02,0.00000000000000000E+00,2.15678690951749000E+00,8.48660891431212000E+01
2.33600000000000000E+02,0.00000000000000000E+00,2.14543546059696000E+00,8.48930386099314000E+01
2.33610000000000000E+02,0.00000000000000000E+00,2.13414359890037000E+00,8.49198466107557000E+01
2.33620000000000000E+02,0.00000000000000000E+00,2.12291101163617000E+00,8.49465138881922000E+01
2.33630000000000000E+02,0.00000000000000000E+00,2.11173738765477000E+00,8.49730411809409000E+01
2.33640000000000000E+02,0.00000000000000000E+00,2.10062241743986000E+00,8.49994292238242000E+01
2.33650000000000000E+02,0.00000000000000000E+00,2.08956579309991000E+00,8.50256787478074000E+01
2.33660000000000000E+02,0.00000000000000000E+00,2.07856720835960000E+00,8.50517904800183000E+01
2.33670000000000000E+02,0.00000000000000000E+00,2.06762635855133000E+00,8.50777651437681000E+01
2.33680000000000000E+02,0.00000000000000000E+00,2.05674294060679000E+00,8.51036034585710000E+01
2.33690000000000000E+02,0.00000000000000000E+00,2.04591665304860000E+00,8.51293061401644000E+01
2.33700000000000000E+02,0.00000000000000000E+00,2.03514719598188000E+00,8.51548739005283000E+01
2.33710000000000000E+02,0.00000000000000000E+00,2.02443427108604000E+00,8.51803074479056000E+01
2.33720000000000000E+02,0.00000000000000000E+00,2.01377758160642000E+00,8.52056074868212000E+01
2.33730000000000000E+02,0.00000000000000000E+00,2.00317683234615000E+00,8.52307747181019000E+01
2.33740000000000000E+02,0.00000000000000000E+00,1.99263172965793000E+00,8.52558098388954000E+01
2.33750000000000000E+02,0.00000000000000000E+00,1.98214198143588000E+00,8.52807135426901000E+01
2.33760000000000000E+02,0.00000000000000000E+00,1.97170729710751000E+00,8.53054865193340000E+01
2.33770000000000000E+02,0.00000000000000000E+00,1.96132738762561000E+00,8.53301294550538000E+01
2.33780000000000000E+02,0.00000000000000000E+00,1.95100196546028000E+00,8.53546430324742000E+01
2.33790000000000000E+02,0.00000000000000000E+00,1.94073074459093000E+00,8.53790279306362000E+01
2.33800000000000000E+02,0.00000000000000000E+00,1.93051344049842000E+00,8.54032848250168000E+01
2.33810000000000000E+02,0.00000000000000000E+00,1.92034977015709000E+00,8.54274143875467000E+01
2.33820000000000000E+02,0.00000000000000000E+00,1.91023945202701000E+00,8.54514172866299000E+01
2.33830000000000000E+02,0.00000000000000000E+00,1.90018220604611000E+00,8.54752941871615000E+01
2.33840000000000000E+02,0.00000000000000000E+00,1.89017775362246000E+00,8.54990457505463000E+01
2.33850000000000000E+02,0.00000000000000000E+00,1.88022581762656000E+00,8.55226726347174000E+01
2.33860000000000000E+02,0.00000000000000000E+00,1.87032612238362000E+00,8.55461754941540000E+01
2.33870000000000000E+02,0.00000000000000000E+00,1.86047839366597000E+00,8.55695549798999000E+01
2.33880000000000000E+02,0.00000000000000000E+00,1.85068235868544000E+00,8.55928117395812000E+01
2.33890000000000000E+02,0.00000000000000000E+00,1.84093774608580000E+00,8.56159464174247000E+01
2.33900000000000000E+02,0.00000000000000000E+00,1.83124428593528000E+00,8.56389596542750000E+01
2.33910000000000000E+02,0.00000000000000000E+00,1.82160170971903000E+00,8.56618520876132000E+01
2.33920000000000000E+02,0.00000000000000000E+00,1.81200975033173000E+00,8.56846243515738000E+01
2.33930000000000000E+02,0.00000000000000000E+00,1.80246814207019000E+00,8.57072770769625000E+01
2.33940000000000000E+02,0.00000000000000000E+00,1.79297662062595000E+00,8.57298108912738000E+01
2.33950000000000000E+02,0.00000000000000000E+00,1.78353492307801000E+00,8.57522264187084000E+01
2.33960000000000000E+02,0.00000000000000000E+00,1.77414278788552000E+00,8.57745242801902000E+01
2.33970000000000000E+02,0.00000000000000000E+00,1.76479995488051000E+00,8.57967050933837000E+01
2.33980000000000000E+02,0.00000000000000000E+00,1.75550616526076000E+00,8.58187694727112000E+01
2.33990000000000000E+02,0.00000000000000000E+00,1.74626116158254000E+00,8.58407180293695000E+01
2.34000000000000000E+02,0.00000000000000000E+00,1.73706468775354000E+00,8.58625513713474000E+01
2.34010000000000000E+02,0.00000000000000000E+00,1.72791648902575000E+00,8.58842701034417000E+01
2.34020000000000000E+02,0.00000000000000000E+00,1.71881631198841000E+00,8.59058748272749000E+01
2.34030000000000000E+02,0.00000000000000000E+00,1.70976390456100000E+00,8.59273661413112000E+01
2.34040000000000000E+02,0.00000000000000000E+00,1.70075901598624000E+00,8.59487446408732000E+01
2.34050000000000000E+02,0.00000000000000000E+00,1.69180139682315000E+00,8.59700109181585000E+01
2.34060000000000000E+02,0.00000000000000000E+00,1.68289079894015000E+00,8.59911655622563000E+01
2.34070000000000000E+02,0.00000000000000000E+00,1.67402697550816000E+00,8.60122091591631000E+01
2.34080000000000000E+02,0.00000000000000000E+00,1.66520968099381000E+00,8.60331422917997000E+01
2.34090000000000000E+02,0.00000000000000000E+00,1.65643867115258000E+00,8.60539655400267000E+01
2.34100000000000000E+02,0.00000000000000000E+00,1.64771370302209000E+00,8.60746794806610000E+01
2.34110000000000000E+02,0.00000000000000000E+00,1.63903453491532000E+00,8.60952846874915000E+01
2.34120000000000000E+02,0.00000000000000000E+00,1.63040092641396000E+00,8.61157817312953000E+01
2.34130000000000000E+02,0.00000000000000000E+00,1.62181263836172000E+00,8.61361711798530000E+01
2.34140000000000000E+02,0.00000000000000000E+00,1.61326943285771000E+00,8.61564535979650000E+01
2.34150000000000000E+02,0.00000000000000000E+00,1.60477107324986000E+00,8.61766295474668000E+01
2.34160000000000000E+02,0.00000000000000000E+00,1.59631732412835000E+00,8.61966995872447000E+01
2.34170000000000000E+02,0.00000000000000000E+00,1.58790795131912000E+00,8.62166642732513000E+01
2.34180000000000000E+02,0.00000000000000000E+00,1.57954272187735000E+00,8.62365241585205000E+01
2.34190000000000000E+02,0.00000000000000000E+00,1.57122140408100000E+00,8.62562797931835000E+01
2.34200000000000000E+02,0.00000000000000000E+00,1.56294376742443000E+00,8.62759317244837000E+01
2.34210000000000000E+02,0.00000000000000000E+00,1.55470958261199000E+00,8.62954804967916000E+01
2.34220000000000000E+02,0.00000000000000000E+00,1.54651862155168000E+00,8.63149266516203000E+01
2.34230000000000000E+02,0.00000000000000000E+00,1.53837065734882000E+00,8.63342707276403000E+01
2.34240000000000000E+02,0.00000000000000000E+00,1.53026546429975000E+00,8.63535132606945000E+01
2.34250000000000000E+02,0.00000000000000000E+00,1.52220281788563000E+00,8.63726547838129000E+01
2.34260000000000000E+02,0.00000000000000000E+00,1.51418249476616000E+00,8.63916958272276000E+01
2.34270000000000000E+02,0.00000000000000000E+00,1.50620427277345000E+00,8.64106369183872000E+01
2.34280000000000000E+02,0.00000000000000000E+00,1.49826793090581000E+00,8.64294785819717000E+01
2.34290000000000000E+02,0.00000000000000000E+00,1.49037324932167000E+00,8.64482213399067000E+01
2.34300000000000000E+02,0.00000000000000000E+00,1.48252000933347000E+00,8.64668657113783000E+01
2.34310000000000000E+02,0.00000000000000000E+00,1.47470799340161000E+00,8.64854122128470000E+01
2.34320000000000000E+02,0.00000000000000000E+00,1.46693698512842000E+00,8.65038613580624000E+01
2.34330000000000000E+02,0.00000000000000000E+00,1.45920676925218000E+00,8.65222136580773000E+01
2.34340000000000000E+02,0.00000000000000000E+00,1.45151713164112000E+00,8.65404696212616000E+01
2.34350000000000000E+02,0.00000000000000000E+00,1.44386785928754000E+00,8.65586297533168000E+01
2.34360000000000000E+02,0.00000000000000000E+00,1.43625874030185000E+00,8.65766945572899000E+01
2.34370000000000000E+02,0.00000000000000000E+00,1.42868956390678000E+00,8.65946645335870000E+01
2.34380000000000000E+02,0.00000000000000000E+00,1.42116012043144000E+00,8.66125401799877000E+01
2.34390000000000000E+02,0.00000000000000000E+00,1.41367020130562000E+00,8.66303219916582000E+01
2.34400000000000000E+02,0.00000000000000000E+00,1.40621959905391000E+00,8.66480104611659000E+01
2.34410000000000000E+02,0.00000000000000000E+00,1.39880810729003000E+00,8.66656060784922000E+01
2.34420000000000000E+02,0.00000000000000000E+00,1.39143552071108000E+00,8.66831093310467000E+01
2.34430000000000000E+02,0.00000000000000000E+00,1.38410163509186000E+00,8.67005207036802000E+01
2.34440000000000000E+02,0.00000000000000000E+00,1.37680624727920000E+00,8.67178406786985000E+01
2.34450000000000000E+02,0.00000000000000000E+00,1.36954915518636000E+00,8.67350697358756000E+01
2.34460000000000000E+02,0.00000000000000000E+00,1.36233015778740000E+00,8.67522083524670000E+01
2.34470000000000000E+02,0.00000000000000000E+00,1.35514905511162000E+00,8.67692570032231000E+01
2.34480000000000000E+02,0.00000000000000000E+00,1.34800564823806000E+00,8.67862161604020000E+01
2.34490000000000000E+02,0.00000000000000000E+00,1.34089973928992000E+00,8.68030862937828000E+01
2.34500000000000000E+02,0.00000000000000000E+00,1.33383113142914000E+00,8.68198678706786000E+01
2.34510000000000000E+02,0.00000000000000000E+00,1.32679962885091000E+00,8.68365613559495000E+01
2.34520000000000000E+02,0.00000000000000000E+00,1.31980503677827000E+00,8.68531672120153000E+01
2.34530000000000000E+02,0.00000000000000000E+00,1.31284716145669000E+00,8.68696858988685000E+01
2.34540000000000000E+02,0.00000000000000000E+00,1.30592581014872000E+00,8.68861178740870000E+01
2.34550000000000000E+02,0.00000000000000000E+00,1.29904079112867000E+00,8.69024635928466000E+01
2.34560000000000000E+02,0.00000000000000000E+00,1.29219191367724000E+00,8.69187235079338000E+01
2.34570000000000000E+02,0.00000000000000000E+00,1.28537898807631000E+00,8.69348980697583000E+01
2.34580000000000000E+02,0.00000000000000000E+00,1.27860182560362000E+00,8.69509877263655000E+01
2.34590000000000000E+02,0.00000000000000000E+00,1.27186023852759000E+00,8.69669929234487000E+01
2.34600000000000000E+02,0.00000000000000000E+00,1.26515404010208000E+00,8.69829141043620000E+01
2.34610000000000000E+02,0.00000000000000000E+00,1.25848304456126000E+00,8.69987517101317000E+01
2.34620000000000000E+02,0.00000000000000000E+00,1.25184706711443000E+00,8.70145061794694000E+01
2.34630000000000000E+02,0.00000000000000000E+00,1.24524592394091000E+00,8.70301779487836000E+01
2.34640000000000000E+02,0.00000000000000000E+00,1.23867943218497000E+00,8.70457674521920000E+01
2.34650000000000000E+02,0.00000000000000000E+00,1.23214740995071000E+00,8.70612751215334000E+01
2.34660000000000000E+02,0.00000000000000000E+00,1.22564967629709000E+00,8.70767013863799000E+01
2.34670000000000000E+02,0.00000000000000000E+00,1.21918605123287000E+00,8.70920466740486000E+01
2.34680000000000000E+02,0.00000000000000000E+00,1.21275635571165000E+00,8.71073114096134000E+01
2.34690000000000000E+02,0.00000000000000000E+00,1.20636041162688000E+00,8.71224960159169000E+01
2.34700000000000000E+02,0.00000000000000000E+00,1.19999804180696000E+00,8.71376009135821000E+01
2.34710000000000000E+02,0.00000000000000000E+00,1.19366907001032000E+00,8.71526265210240000E+01
2.34720000000000000E+02,0.00000000000000000E+00,1.18737332092053000E+00,8.71675732544612000E+01
2.34730000000000000E+02,0.00000000000000000E+00,1.18111062014144000E+00,8.71824415279274000E+01
2.34740000000000000E+02,0.00000000000000000E+00,1.17488079419238000E+00,8.71972317532831000E+01
2.34750000000000000E+02,0.00000000000000000E+00,1.16868367050331000E+00,8.72119443402265000E+01
2.34760000000000000E+02,0.00000000000000000E+00,1.16251907741009000E+00,8.72265796963055000E+01
2.34770000000000000E+02,0.00000000000000000E+00,1.15638684414968000E+00,8.72411382269285000E+01
2.34780000000000000E+02,0.00000000000000000E+00,1.15028680085542000E+00,8.72556203353756000E+01
2.34790000000000000E+02,0.00000000000000000E+00,1.14421877855234000E+00,8.72700264228104000E+01
2.34800000000000000E+02,0.00000000000000000E+00,1.13818260915248000E+00,8.72843568882903000E+01
2.34810000000000000E+02,0.00000000000000000E+00,1.13217812545023000E+00,8.72986121287781000E+01
2.34820000000000000E+02,0.00000000000000000E+00,1.12620516111766000E+00,8.73127925391526000E+01
2.34830000000000000E+02,0.00000000000000000E+00,1.12026355069997000E+00,8.73268985122202000E+01
